"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"silver_rep1"	"silver_rep2"	"silver_rep3"	"silver_rep4"	"silver_rep5"	"silver_rep6"	"yellow_rep1"	"yellow_rep2"	"yellow_rep3"	"yellow_rep4"	"yellow_rep5"	"yellow_rep6"
"1707"	"TRINITY_DN14138_c0_g1"	-1.76652894023649	1.05781686836441	-6.03719532161404	3.62275959612899e-05	0.00105518564286892	2.55858455100592	290	179	180	126	108	97	40	16	21	42	25	39
"1708"	"TRINITY_DN1414_c0_g1"	0.489541478471539	4.55849191902344	4.32969008788981	0.000757288935126824	0.00618312885708608	-0.843345208773536	743	763	739	770	887	642	754	614	922	738	861	862
"1709"	"TRINITY_DN1414_c2_g1"	-1.25543175399738	2.50950182336415	-6.5312581091971	1.61876915134037e-05	0.000723473865751253	3.28843870377743	495	373	356	342.88	379	197	142	75	74	86	110	102
"1710"	"TRINITY_DN14140_c0_g1"	-0.284441977500397	4.25668433078985	-2.9303530521103	0.0113563510048452	0.0391167219802772	-3.48895553358509	812	769	799	783	847	794	507	338	367	446	622	589
"1711"	"TRINITY_DN1415_c1_g1"	-0.570550740470336	3.97344836208407	-2.81517169542332	0.014206114331616	0.0458424457203326	-3.65458009113628	738	666	851	873	812	533	367	149	236	375	447	691
"1712"	"TRINITY_DN14150_c0_g1"	1.04745587016419	-0.642624728424602	2.88506674165456	0.0124025487649955	0.0415793595860362	-2.88482380082976	32	23	16	23	8	14	40	26	16	12	29	28
"1713"	"TRINITY_DN14150_c0_g2"	-0.736817854101573	1.04091710487489	-2.96087139925425	0.0107009340374509	0.0374838828363564	-2.94598965657445	114	127	101	96	112	92	60	16	22	46	65	68
"1714"	"TRINITY_DN14153_c0_g1"	1.49011925192986	-1.61315442325278	2.9680157388279	0.0105529825370379	0.0371098541648714	-2.63149815894575	7	15	5	6	9	8	12	21	20	19	17	5
"1715"	"TRINITY_DN14158_c0_g1"	-2.59873705287952	0.133664143294829	-8.15053087143693	1.4486140289065e-06	0.00028716759294202	5.3947022520119	101	121	144	91	141	72	23	3	7	7	14	21
"1716"	"TRINITY_DN1416_c0_g2"	-0.870658701154114	7.15392653242181	-6.14688718554089	3.02063899304657e-05	0.000976858591198972	2.11356933469578	6262	6304	6258.42	6445.82	6819.55	6383	4536	1975	1962	2974	3876	4382
"1717"	"TRINITY_DN14161_c0_g1"	1.51718876561499	0.392739196895378	5.27819574523063	0.000133395859369046	0.00219693580851333	1.32179724914097	15.09	34.15	44.18	24.89	37.14	37.64	86.71	47.76	50.8	61.03	56.9	48.14
"1718"	"TRINITY_DN14165_c0_g1"	-1.26082868247639	-0.33189682774787	-3.12515716986508	0.0077658314869355	0.0300118034517843	-2.46737828428102	65.76	51.25	21.22	57.99	78.74	42.29	9	8.69	4	16.89	21.55	27.37
"1719"	"TRINITY_DN1417_c1_g1"	-1.31799370373491	0.43127531422982	-4.48868381262434	0.000561762178913474	0.00508606219738367	-0.0501231936907045	72	85	87	96	97	74	41	17	15	30	9	35
"1720"	"TRINITY_DN14174_c0_g1"	0.784183699028194	2.19159618448042	5.2200636204178	0.00014788328396488	0.00232930529845071	1.10870477514821	143	115	160	179	137	106	158	115	136	185	175	180
"1721"	"TRINITY_DN14175_c0_g1"	1.62037179178775	0.721985524124821	3.14943057418946	0.00740613821000309	0.0290682190032624	-2.55718533279173	65	66	32	37	41	11	82	232	72	54	33	79
"1722"	"TRINITY_DN1419_c0_g1"	-1.35261784818879	1.54685050233026	-3.03356466737698	0.00928662702078988	0.0338859751421478	-2.86742440141201	171.96	119	182	371.88	252.03	115.94	59	102.95	23	15.79	44.96	110.6
"1723"	"TRINITY_DN142_c0_g2"	-0.419473888603048	7.58572687306244	-4.81510157745528	0.000307072866907534	0.00352693568585796	-0.349582323964625	7523	6755	7453	7302	7050	7118	6056	4593	4033	4511	5075	6727
"1724"	"TRINITY_DN14206_c0_g1"	1.58272511596208	-0.178685340286669	2.94690763278853	0.0109960514204849	0.0382041846493707	-2.82138273110447	29	37	16	23	6	25	40	106.99	49	21	19	46
"1725"	"TRINITY_DN1421_c0_g2"	-0.908140189116307	-0.0549745814299676	-3.46677074299559	0.00398443370761235	0.0188895224196344	-1.87958339748108	45	56	59	66	43	50	19	12	7	24	19	35
"1726"	"TRINITY_DN14210_c0_g1"	0.926320325853935	1.4599018886738	4.02326828358316	0.0013565164088032	0.00908084975518858	-1.00553657012276	101	90	62	80	73	72	88	110	111	60	97	144
"1727"	"TRINITY_DN14216_c0_g1"	-2.00090342297586	4.39166164340506	-4.82898973414085	0.000299368669056164	0.00348158251070443	0.16680489180378	2468	1980	2490	1307	817	1037	328	126	121	192	553	763
"1728"	"TRINITY_DN14217_c2_g1"	-1.15708433402131	-0.096189484462773	-3.38130787133968	0.00470773270922863	0.0212504079085227	-2.0269539571543	72	57	58	55	61	39	32	3	6	26	22	24
"1729"	"TRINITY_DN14218_c0_g1"	-0.861078149786621	1.29912616013259	-3.72727799303114	0.00240044205662708	0.0133299920265923	-1.53815937965885	148	88	195	142	111	126	44	55	34	50	58	46
"1730"	"TRINITY_DN14219_c0_g2"	0.795352621558623	7.99502207731327	6.64273541850036	1.35599550639646e-05	0.000671076182455872	2.83205359476925	6970.87	8577.94	6048.69	6469.85	6673.6	4274.88	12008.72	10852.04	13132.98	10900.02	10463.82	10612.54
"1731"	"TRINITY_DN14223_c0_g1"	-0.847142700499343	-0.367070376251853	-2.81954104389399	0.014086186661438	0.0455596566057457	-3.02504575308353	40	39	45	33	36	53	18	22	15	16	12	9
"1732"	"TRINITY_DN14224_c0_g1"	-0.738935774926192	1.74164441812555	-3.17247791589929	0.00707999474750841	0.0281525232319124	-2.64133467512472	197	184	200	249	101	139	91	52	36	68	82	91
"1733"	"TRINITY_DN14226_c1_g1"	1.40654092834336	-0.507730270180981	3.07493522971984	0.00856617509847218	0.0320251968452733	-2.55385525005645	30.48	15	63	6	12	12.26	29.25	37.11	21	23.76	47.52	25
"1734"	"TRINITY_DN14228_c0_g2"	-1.2788747306873	0.258452363055209	-4.70245332747304	0.000377688987633306	0.00398791883558018	0.33889677880977	51.89	94.35	78.61	54.61	108.21	75.03	25.08	13.19	11	16.44	29	28
"1735"	"TRINITY_DN1423_c0_g1"	-2.54037789782812	2.78285466122061	-8.84571801736463	5.66646248417395e-07	0.000211543151224931	6.56948272215377	702	539	777	554	831	541	200	40	27	66	102	104
"1736"	"TRINITY_DN142303_c0_g1"	0.814515635666159	7.82308687405455	3.67697146504117	0.00264652497147741	0.014240762147517	-2.58454046425294	4220.58	7702.85	7490.74	4087.23	6526.33	4797.39	8187.18	18165.63	14145.86	8995.41	7165.17	8880.65
"1737"	"TRINITY_DN14234_c0_g1"	-1.14160649478956	-0.714267829495337	-3.26992552744962	0.00585222747638055	0.0245967907935388	-2.16931877085442	33	52	48	19	43	31	10	3	7	20	14	12
"1738"	"TRINITY_DN14234_c0_g2"	-2.64055767407094	-2.33216827166366	-5.65037799985092	6.96976861808957e-05	0.00151451084608334	1.6359671317972	28	16	28	10	24	20	2	1	0	3	2	2
"1739"	"TRINITY_DN14236_c0_g1"	-3.16572702024354	-1.4616743133415	-9.93512884678827	1.44331014783049e-07	0.00010496871855505	6.32681676901239	57	47	37	42	47	32	4	1	1	2	2	6
"1740"	"TRINITY_DN14236_c0_g2"	-3.15944426866464	0.168317729974848	-7.43037409104512	4.06655770039541e-06	0.000418881262554698	4.46799300472431	155	147	117	174	158	91	25	1	2	8	23	18
"1741"	"TRINITY_DN14237_c0_g1"	-0.4023091438636	3.21325986273628	-3.06514076188692	0.00873156053711814	0.0324193780464438	-3.06095376883841	462	466	328	448	473	358	232	171	151	249	236	243
"1742"	"TRINITY_DN14238_c1_g1"	1.31078036945052	-1.45127048033495	3.29169625200973	0.00560845881279535	0.0239478567616963	-2.07873068420331	7	16	12	6	9	9	14	18	17	23	13	8
"1743"	"TRINITY_DN1424_c0_g2"	-0.461881488142036	4.56649809815958	-2.87353273276063	0.0126838320943477	0.0422494918350581	-3.6460814947074	908	950	1040	1245	978	1164	666	341	314	708	572	859
"1744"	"TRINITY_DN1424_c0_g3"	1.36917201715577	1.59447911992592	4.01002103010639	0.00139141030492932	0.00924766287669842	-1.04223980046074	54	98	93	85	65	58	91	175	76	242	172	83
"1745"	"TRINITY_DN14240_c0_g1"	-2.02620029229172	-0.750413426868547	-3.15566920525043	0.00731640474118547	0.0288241117820841	-2.35259203271111	15	25	81	97	107	37	6	6	2	18	7	8
"1746"	"TRINITY_DN142421_c0_g1"	1.7859854198676	-0.583148010898384	6.70173789020452	1.2354892944313e-05	0.00064972319507962	3.46875543246674	12	16	13	13	16	17	30	40	30	32	31	29
"1747"	"TRINITY_DN14243_c0_g2"	-0.856101448374581	0.253500885839123	-3.59510029219439	0.00310300519133337	0.0159107473835641	-1.67529137580343	80	54	64	83	74	39	31	17	12	19	31	33
"1748"	"TRINITY_DN14244_c0_g1"	-1.7654037564174	-0.168465983135438	-4.79599802795989	0.000318007770985632	0.00358651308486994	0.51998950975246	52	64	88	59	102	48	25	3	3	13	17	25
"1749"	"TRINITY_DN14244_c0_g2"	-1.25521608521034	-1.68569156979546	-4.0151870021061	0.0013776949181562	0.00917718476892102	-0.81234661316743	22	14	21	23	21	15	6	4	2	6	5	4
"1750"	"TRINITY_DN142463_c0_g1"	0.839806175324557	5.07573748218609	6.15129539795998	2.99875912398181e-05	0.000972530100924708	2.38286796210262	1001	1077	863.23	1104	900	736.99	1097	1353.04	1498.6	1191.98	1227	1540
"1751"	"TRINITY_DN14248_c0_g2"	-0.792244366031191	2.94065830378714	-4.42926851213553	0.00062788877969075	0.0054648892796743	-0.410671461325566	378	332	539	383	331	457	136	102	131	194	170	202
"1752"	"TRINITY_DN1425_c0_g1"	-0.503817476999988	5.78550185447311	-4.20297863297144	0.000962652259294419	0.00719047899029749	-1.26662208511804	2486	2193	2286	2492	2618	1994	1600	952	813.94	1293	1747	1832
"1753"	"TRINITY_DN1425_c3_g2"	0.830214343784582	4.86516462643354	3.76243522583141	0.00224238062257791	0.0127533593751337	-1.98608278534645	941.78	925	881	406.94	1012	984	1043	883.06	1051	840.98	1449	1541
"1754"	"TRINITY_DN1425_c6_g1"	0.273464142816271	4.92744098926166	3.10151995572085	0.00813280221456455	0.0309143666185539	-3.27927751602911	1095.49	996	1101.48	971.44	1049.96	948.86	1001.35	800.41	943.46	908	857.37	1220.54
"1755"	"TRINITY_DN142504_c0_g1"	0.643434857624842	5.234462848001	4.58013399069729	0.000473702763893401	0.00457583613576933	-0.469941222473288	1236	1111	1103	1028	1145	1015	1218	1591	1705	1293	1259	1238
"1756"	"TRINITY_DN14263_c0_g1"	1.16428728850724	-0.628654383662154	3.16285094386645	0.00721444732626249	0.0285358521484193	-2.38470190631696	24	9	22	16	22	16	20	33	20	29	39	16
"1757"	"TRINITY_DN14266_c0_g1"	-1.09161230356733	3.30733842605363	-4.87102638199678	0.000277248927292613	0.00334070553981422	0.36747341641669	516.01	543	687	556.01	547	568.01	307	86	83	157	265	314
"1758"	"TRINITY_DN14268_c0_g1"	1.50777193343358	1.51574200832335	3.32979478176775	0.00520609861460913	0.0227259897414533	-2.31680216423164	100	82	98	52	43	44	86	489	67	91	121	143
"1759"	"TRINITY_DN14272_c0_g2"	1.28835847317279	4.05734308819424	6.06076918823586	3.48347842437457e-05	0.00104462499478449	2.36584918827828	452.66	441.32	484.63	347.24	388.75	380.19	642.23	913.8	966.55	850.36	637.43	554.84
"1760"	"TRINITY_DN14278_c0_g1"	-0.906050730856066	-0.493472068116387	-3.30334579839697	0.00548222409683466	0.0235642703548556	-2.13476202823161	39	35	52	51	25	34	15	16	11	11	10	17
"1761"	"TRINITY_DN14278_c0_g2"	-1.47174661570733	-1.87033667088208	-3.14340619343832	0.00749383082613165	0.0293201891734588	-2.30318523039539	18	25	15	30	25	7	5	1	3	3	2	11
"1762"	"TRINITY_DN1428_c0_g1"	0.340388731331922	8.53334010246487	4.07458618946455	0.0012295846301213	0.0085030546661436	-1.90418422419336	10469	11084	9489	10909	11055	8646	14080	14964	11614	14328	16371	13787
"1763"	"TRINITY_DN14282_c0_g2"	3.18580487653876	-1.46216522971623	6.13161826446713	3.09773138476642e-05	0.000987539364161298	2.45345367832204	1	8	5.96	6.65	8	5	14.48	35.88	36.2	35.86	30.65	24.65
"1764"	"TRINITY_DN14283_c0_g1"	1.42586764298695	-1.50206352926096	3.4444984466555	0.00416138697366277	0.0194447757970098	-1.80616975477896	10	6	10	10	10	9	18	20	17	11	22	7
"1765"	"TRINITY_DN14295_c0_g1"	1.60945564303215	-1.5981744332245	3.06536091708177	0.00872780847281045	0.0324165752652565	-2.46269803735538	13	7	16	5	5	6	17	24	18	3	19	19
"1766"	"TRINITY_DN143_c1_g1"	-0.584824143425172	4.53578729789953	-3.26405545046541	0.00591975288044492	0.0247778923776827	-2.89136066877321	969.87	1147	1243	1275	1171	677	593	296	325.82	483	745	811
"1767"	"TRINITY_DN143_c2_g1"	0.808741729286918	3.62494925149614	3.27763926831963	0.00576466516388082	0.0243477582916311	-2.72325535130121	447	320	327	406	376	316	296	509	677	559	386	383
"1768"	"TRINITY_DN14306_c0_g1"	0.513637011099989	5.56323725279643	4.15878854615381	0.00104706943851996	0.00760050605629913	-1.32650823943564	1341.56	1670.9	1504.42	1657.11	1518.92	1003.46	1812.05	1736.96	1710.99	1407.64	1684.64	1624.32
"1769"	"TRINITY_DN14308_c0_g1"	1.06060517310377	5.9645381203439	4.01330044942893	0.00138268751095541	0.00919911045068078	-1.66493733091555	1647.31	2035.15	1682.08	1573.13	1047	1497	3006.96	5361.02	3208	2258.11	1474.1	2544.02
"1770"	"TRINITY_DN1431_c0_g1"	-0.491923400438944	5.10322693689316	-5.73136455607683	6.06698003814968e-05	0.00140911918124188	1.66080886735289	1620	1470	1521	1465	1397	1421	1040	581	584	891	868	981
"1771"	"TRINITY_DN14310_c0_g1"	-1.56131506546958	0.363338544173378	-4.84671121999534	0.000289828277503691	0.00341841443844502	0.588923116028802	68	120	97	76	109	73	21	8	16	9	38	42
"1772"	"TRINITY_DN14319_c0_g1"	-0.816761033331975	1.41484078041042	-3.53126673035631	0.00351365525963076	0.0172874269965631	-1.92129514458494	107	159	168	159	126	142	60	25	34	48	75	97
"1773"	"TRINITY_DN1432_c0_g1"	0.814907673498147	5.72788343485689	3.01591793372096	0.00961193382076997	0.0347427845057579	-3.57067664575743	2027.77	1799.29	1755.29	1585.24	571.02	1565.34	1743.23	2257.84	1971.22	2413.9	2082.05	2078.6
"1774"	"TRINITY_DN14320_c0_g1"	-1.40406881819961	0.400231176179055	-3.73702553542918	0.00235551647576235	0.0131865843838959	-1.41812864018643	114	76	53	86	147	65	43	26	16	7	17	33
"1775"	"TRINITY_DN14321_c0_g1"	-0.693916269508187	3.30627491259817	-3.80767704484581	0.00205443695987155	0.0120101506800669	-1.64533893225108	599.97	541	519.38	477.37	428	411	227	206	93	176.51	303	295.88
"1776"	"TRINITY_DN14322_c0_g1"	2.43078551417566	0.777616158901331	3.72172816848238	0.00242640872699487	0.0134282251347096	-1.48257138693747	26.19	10	26.09	44.36	56.33	35.77	43.38	122.28	135.48	258.38	188.46	37
"1777"	"TRINITY_DN14326_c0_g1"	1.22408291379737	-1.04856633025726	3.71016402364671	0.00248143599793261	0.0136420118307217	-1.36263045907319	19	12	10	17	18	6	21	25	14	18	23	15
"1778"	"TRINITY_DN14329_c1_g1"	0.36438573436683	6.63616283731019	4.06806903239972	0.00124500558724862	0.00857679326740043	-1.65737044884795	3009	2985	2939	3190	2842	3363	3096	3363	3351	3238	3436	4000
"1779"	"TRINITY_DN14331_c0_g1"	-2.36080389090386	0.419534807509669	-7.60901998079477	3.12926646109722e-06	0.000385562337407426	4.78973083904434	133	129	134	130	130	86	21	6	4	11	29	37
"1780"	"TRINITY_DN14332_c0_g1"	-1.32746534037452	2.10659981234661	-4.45410161043777	0.000599324178137653	0.00530883745783031	-0.258688922882868	361.62	257.09	275.97	324.08	190.21	266.33	117.89	26.73	53.96	39.4	115.46	145.54
"1781"	"TRINITY_DN143322_c0_g1"	-1.45557471670093	-1.08534988656936	-2.99796274810992	0.00995451405982205	0.0355916383139445	-2.61418421979493	35	41	28	12	29	65	4	2	5	10	10	14
"1782"	"TRINITY_DN14333_c0_g1"	-0.923658428777815	2.94850677542057	-2.83847540917966	0.0135778662438006	0.0443934931491937	-3.43890544681497	466	470	392	445	389	405	246	53	45	166	246	366
"1783"	"TRINITY_DN14336_c0_g1"	0.825802257170936	2.88179887238256	4.99688284936858	0.000220622152529505	0.00291865105549181	0.637218370184672	242	194	189	275	216	208	310	168	251	347	264	245
"1784"	"TRINITY_DN14337_c0_g1"	-1.17301423118812	3.33535102251951	-3.6603620253428	0.00273327671043011	0.0145626649299385	-1.92495229352723	915	274	757	525	723	585	266	103	82	188	221	291
"1785"	"TRINITY_DN14338_c0_g1"	-0.551596392173593	6.42688363357885	-6.38179605875377	2.05816322013601e-05	0.000810451723346519	2.60076775648605	3541	3951	3576	3659	3751	3184	2534	1437	1650	2106	2370	2569
"1786"	"TRINITY_DN14338_c0_g2"	-0.888440361641175	3.61221467879509	-4.51012567963631	0.00053970145062951	0.00495473835458492	-0.34748131399257	619	449	816	596	784	669	312	187	134	198	260	407
"1787"	"TRINITY_DN14338_c3_g3"	-1.19021229259123	-0.633751889969733	-3.76512287535626	0.00223074170249688	0.0127111551049462	-1.28233607321197	61	53	28	45	31	24	19	6	9	13	11	8
"1788"	"TRINITY_DN14339_c0_g1"	-1.7511035302401	2.04371231550079	-4.71850273559813	0.000366678424184161	0.00391763862489571	0.239921407033004	360	329	359	288	227	275	79	8	69	103	72	96
"1789"	"TRINITY_DN1434_c0_g1"	0.84689767898756	4.56505351804717	7.31724822566131	4.81046507239693e-06	0.000446689491392979	4.32318435185825	722	708	660	689	662	608	917	957	738	1111	782	930
"1790"	"TRINITY_DN14343_c0_g1"	-2.09203142574971	-0.706373962059698	-3.80884340847156	0.00204980955906416	0.0119902957928528	-1.18646728636663	81	66	34	38	61	43	15	5	0	11	9	23
"1791"	"TRINITY_DN14343_c1_g1"	-0.578000201843318	3.63354669668131	-3.16792176759018	0.00714331260421993	0.0283490202640284	-2.92921031134644	831	530	739	413	559	539	361	188	202	274	226	414
"1792"	"TRINITY_DN14345_c1_g2"	-1.38388585348581	-0.679448431909998	-3.83253372472874	0.00195808437317601	0.0116383886529478	-1.155519261586	44	24.48	69.32	36.85	38	41.74	9.5	2.27	4.8	12	15.6	19.15
"1793"	"TRINITY_DN14346_c0_g1"	-1.20946303194673	2.56255963048385	-3.88933715162282	0.00175480945444273	0.0107654192415019	-1.3773327013273	433.75	388	365	321	326	344	159	44	29	125	151	246
"1794"	"TRINITY_DN1435_c1_g1"	0.678175141384977	3.51179385699775	3.54693830294955	0.00340800764294692	0.0169507311890548	-2.18681029914529	372	412	351	413	320	272	412	582	265	337	483	343
"1795"	"TRINITY_DN1435_c2_g1"	-1.88956461632181	2.59905378776212	-4.09487623123232	0.00118281554360764	0.00825868388434769	-0.978226092546689	442.33	840	456	705	340.08	239.72	110.67	28.49	22.43	83	153.56	288.03
"1796"	"TRINITY_DN14356_c0_g3"	-1.73971675529773	0.228279027241029	-3.58225597460822	0.00318153882374005	0.0161931592492382	-1.67893400939719	57	138	30	156.93	96.69	107	26	21	5	17	19	16
"1797"	"TRINITY_DN14358_c0_g1"	-1.71566012925017	-1.08470462211551	-3.08800884303583	0.00835025949557206	0.031515526487716	-2.44899847437207	57	28	26	34	55	22	8	0	4	13	13	15
"1798"	"TRINITY_DN14359_c0_g1"	-0.880182442563723	0.236321096362959	-3.14074707844241	0.00753286606362435	0.029412444397099	-2.51451210107328	75	89	64	37	70	54	29	26	22	27	17	16
"1799"	"TRINITY_DN1436_c0_g1"	0.363334346699918	6.20757517714665	4.54516394299112	0.000505558321904638	0.00474373940741463	-0.677890205965046	2348.65	2337.42	2398.63	2152.56	2654.33	1971.6	2870.13	2564.88	2211.62	2429.22	2440.36	2451.2
"1800"	"TRINITY_DN1436_c0_g2"	0.874921769969616	1.97024848949117	4.43742591718666	0.000618353860967294	0.00541238945961851	-0.287267755438712	138.26	151.29	142.24	68.14	118.2	90.36	174.89	116.14	131.05	155.78	124.64	137.8
"1801"	"TRINITY_DN1436_c2_g1"	-1.11205541389961	0.435548158814584	-3.20425574225105	0.0066536769485432	0.0269292573218637	-2.41568041512058	70.89	98	89	88	138	32	28	20	8	28	24	48
"1802"	"TRINITY_DN14364_c0_g1"	-1.80925841754046	-1.40092512839846	-3.41079121787292	0.00444436929675791	0.0203856790424547	-1.85991126974305	17	33	44	15	51	25	3	5	4	1	9	12
"1803"	"TRINITY_DN14364_c0_g2"	-0.872147412803853	-0.175008516438039	-2.90047778835646	0.0120362806527315	0.0406856129116761	-2.90154129936792	83	45	47	46	42	35	23	5	9	22	19	32
"1804"	"TRINITY_DN14367_c0_g1"	1.09571917198786	2.39133141403612	3.09906629225772	0.00817187034618295	0.0310120090201869	-2.87455516402615	275	198	130	49	140	156	168	230	216	288	180	158
"1805"	"TRINITY_DN143730_c0_g1"	0.864322958904036	1.35796362690343	3.01727383683106	0.00958654298772278	0.0346921041966656	-2.88884341439206	66	115	58	98	83	48	145	108	60	123	65	71
"1806"	"TRINITY_DN1438_c1_g1"	-0.332671995061443	4.17165130897383	-2.91790294372569	0.0116349719017254	0.0397808148888604	-3.4976696242677	791	801	842	663	715	807	614	373	322	414	436	476
"1807"	"TRINITY_DN14386_c0_g1"	1.04808843045701	0.277984595986141	4.06104519682349	0.00126184742513854	0.00865423026917568	-0.825032283307544	37	36	39	52	21	23	57	54	39	35	37	54
"1808"	"TRINITY_DN14387_c0_g1"	0.767385171199838	3.34573632974008	5.51834125518663	8.75562466951752e-05	0.00175042362077532	1.51320441332968	344	384	343	277	329	203	376	221	338	407	390	431
"1809"	"TRINITY_DN14388_c0_g1"	2.46269063548151	-1.23764282250844	3.18843969068026	0.00686255523729777	0.0275308271247034	-2.26355552658316	2	44	6	17	3	4	27	92	7	41	15	22
"1810"	"TRINITY_DN1439_c0_g1"	1.19145130632224	2.80955313975923	4.66825299945716	0.000402309417218932	0.00414404243190562	0.0458886278468125	242	239	137	153	222	141	501	181	350	240	175	366
"1811"	"TRINITY_DN14390_c0_g1"	0.48593057038634	4.88983389663988	3.32283686466048	0.005277356857211	0.0229332779930367	-2.84592909077727	979	961	762	1042	949	933	974	1097	1246	921	874	989
"1812"	"TRINITY_DN14390_c0_g2"	1.81180773540767	-0.614546445372236	5.38533133837976	0.000110443986502813	0.00197987625969987	1.49434317849676	23	16	9	9	26	10	34	18	38	36	41	28
"1813"	"TRINITY_DN14391_c0_g1"	-2.53283157651574	-1.28477850289996	-4.78174380241423	0.000326429547249068	0.00364852205290751	0.458076295797091	56	32	38	40	44	36	16	0	1	2	5	16
"1814"	"TRINITY_DN143926_c0_g1"	-1.35474509424326	-0.156413909226253	-4.70368167323274	0.000376834311701501	0.00398380028007005	0.358454956705617	83	65	52	51	65	37	30	7	5.3	18	13	19.31
